xml_path,image_path,gt_text,pred_text,gt_bbox,pred_bbox,iou,det_conf,text_conf,bbox_match,text_exact,e2e_exact,cer
data_prepared/indian_lp\car-wbs-TN21BZ0768_00001.xml,data_prepared/indian_lp\car-wbs-TN21BZ0768_00001.png,TN21BZ0768,TN21BZ0768,"[79, 116, 121, 128]","[76, 115, 125, 130]",0.685714,0.820594,0.967146,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN28BA9999_00000.xml,data_prepared/indian_lp\car-wbs-TN28BA9999_00000.jpeg,TN28BA9999,TN28BA9999,"[188, 422, 375, 464]","[177, 417, 392, 472]",0.664186,0.80592,0.955918,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN37CR4019_00000.xml,data_prepared/indian_lp\car-wbs-TN37CR4019_00000.jpeg,TN37CR4019,TN37CR4019,"[101, 270, 295, 362]","[85, 262, 313, 370]",0.724821,0.856481,0.970208,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN38BW1139_00000.xml,data_prepared/indian_lp\car-wbs-TN38BW1139_00000.jpeg,TN38BW1139,TN38BW1139,"[41, 134, 305, 200]","[19, 124, 326, 207]",0.683804,0.862276,0.945899,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN38BY4191_00000.xml,data_prepared/indian_lp\car-wbs-TN38BY4191_00000.jpeg,TN38BY4191,TN38BY4191,"[97, 226, 228, 258]","[82, 219, 243, 264]",0.578606,0.849395,0.957928,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN42R2697_00000.xml,data_prepared/indian_lp\car-wbs-TN42R2697_00000.jpg,TN42R2697,TN42R2697,"[7, 79, 526, 187]","[0, 71, 526, 181]",0.868206,0.774563,0.973582,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN45BA1065_00000.xml,data_prepared/indian_lp\car-wbs-TN45BA1065_00000.jpeg,TN45BA1065,TN45BA1065,"[94, 85, 194, 109]","[83, 79, 205, 116]",0.531679,0.864285,0.963609,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN52U1580_00000.xml,data_prepared/indian_lp\car-wbs-TN52U1580_00000.jpeg,TN52U1580,TN52U1580,"[40, 241, 252, 295]","[17, 234, 272, 303]",0.650639,0.863069,0.970487,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN58AM1_00000.xml,data_prepared/indian_lp\car-wbs-TN58AM1_00000.jpeg,TN58AM1,TN58AM1,"[170, 390, 372, 441]","[150, 387, 393, 451]",0.662423,0.832065,0.97238,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN59BE0939_00000.xml,data_prepared/indian_lp\car-wbs-TN59BE0939_00000.jpg,TN59BE0939,TN59BE0939,"[209, 463, 325, 487]","[198, 458, 336, 495]",0.545241,0.815662,0.953888,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN66U8215_00000.xml,data_prepared/indian_lp\car-wbs-TN66U8215_00000.jpeg,TN66U8215,TN66U8215,"[52, 89, 401, 176]","[24, 81, 433, 187]",0.700351,0.905203,0.961751,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN74AH1413_00000.xml,data_prepared/indian_lp\car-wbs-TN74AH1413_00000.jpeg,TN74AH1413,,"[41, 224, 149, 251]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\car-wbs-TN74AH1413_00000.xml,data_prepared/indian_lp\car-wbs-TN74AH1413_00000.jpeg,,TN74AH1413,,"[26, 216, 164, 259]",0.0,0.835523,0.957279,0,0,0,
data_prepared/indian_lp\car-wbs-TN74AL5074_00000.xml,data_prepared/indian_lp\car-wbs-TN74AL5074_00000.jpeg,TN74AL5074,TN74AL5074,"[179, 116, 375, 184]","[159, 109, 396, 193]",0.66948,0.903211,0.96818,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN74F3339_00000.xml,data_prepared/indian_lp\car-wbs-TN74F3339_00000.jpeg,TN74F3339,TN74F3339,"[231, 187, 310, 212]","[223, 183, 315, 217]",0.631394,0.833479,0.969678,1,1,1,0.0
data_prepared/indian_lp\car-wbs-TN99F2378_00000.xml,data_prepared/indian_lp\car-wbs-TN99F2378_00000.jpeg,TN99F2378,,"[83, 25, 242, 64]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\car-wbs-TN99F2378_00000.xml,data_prepared/indian_lp\car-wbs-TN99F2378_00000.jpeg,,TN99F2378,,"[45, 15, 197, 57]",0.0,0.8654,0.968569,0,0,0,
data_prepared/indian_lp\car-wbs-TS08ER1643_00000.xml,data_prepared/indian_lp\car-wbs-TS08ER1643_00000.png,TS08ER1643,TS08ER1643,"[1, 27, 466, 147]","[0, 20, 480, 134]",0.81881,0.825229,0.954423,1,1,1,0.0
data_prepared/indian_lp\car-wbs-UP16CT2233_00000.xml,data_prepared/indian_lp\car-wbs-UP16CT2233_00000.jpg,UP16CT2233,UP16CT2233,"[180, 586, 343, 619]","[164, 578, 358, 627]",0.565853,0.830862,0.963256,1,1,1,0.0
data_prepared/indian_lp\car-wbs-UP32FH2653_00000.xml,data_prepared/indian_lp\car-wbs-UP32FH2653_00000.jpg,UP32FH2653,UP32FH2653,"[311, 304, 442, 357]","[294, 299, 456, 363]",0.669657,0.841947,0.96006,1,1,1,0.0
data_prepared/indian_lp\car-wbs-UP50AS4535_00000.xml,data_prepared/indian_lp\car-wbs-UP50AS4535_00000.jpg,UP50AS4535,UP50AS4535,"[397, 428, 613, 489]","[382, 425, 633, 495]",0.749915,0.817452,0.963369,1,1,1,0.0
data_prepared/indian_lp\car-wbs-WB74X7605_00000.xml,data_prepared/indian_lp\car-wbs-WB74X7605_00000.jpeg,WB74X7605,WB74X7605,"[84, 122, 165, 160]","[75, 118, 173, 165]",0.668259,0.865709,0.97017,1,1,1,0.0
data_prepared/indian_lp\car-ybs-MH43BP8173_00000.xml,data_prepared/indian_lp\car-ybs-MH43BP8173_00000.png,MH43BP8173,MH43BP8173,"[181, 351, 329, 399]","[168, 341, 343, 406]",0.624527,0.848819,0.951514,1,1,1,0.0
data_prepared/indian_lp\car-ybs-MH46AD5258_00000.xml,data_prepared/indian_lp\car-ybs-MH46AD5258_00000.png,MH46AD5258,MH46AD5258,"[203, 160, 341, 199]","[191, 154, 351, 203]",0.68648,0.846784,0.96193,1,1,1,0.0
data_prepared/indian_lp\car-ybs-MH46AD5258_00001.xml,data_prepared/indian_lp\car-ybs-MH46AD5258_00001.png,MH46AD5258,MH46AD5258,"[155, 154, 302, 195]","[140, 147, 315, 201]",0.637778,0.84727,0.966726,1,1,1,0.0
data_prepared/indian_lp\car-ybs-MH46BF2342_00000.xml,data_prepared/indian_lp\car-ybs-MH46BF2342_00000.png,MH46BF2342,MH46BF2342,"[184, 115, 411, 176]","[166, 111, 430, 180]",0.760156,0.859399,0.95457,1,1,1,0.0
data_prepared/indian_lp\car-ybs-MH47N4570_00000.xml,data_prepared/indian_lp\car-ybs-MH47N4570_00000.png,MH47N4570,MH47N4570,"[155, 239, 311, 285]","[140, 234, 325, 291]",0.680512,0.840908,0.961435,1,1,1,0.0
data_prepared/indian_lp\car-ybs-MH47N4570_00001.xml,data_prepared/indian_lp\car-ybs-MH47N4570_00001.png,MH47N4570,MH47N4570,"[229, 326, 477, 398]","[207, 321, 499, 409]",0.694894,0.863084,0.942649,1,1,1,0.0
data_prepared/indian_lp\car-ybs-MH47N4570_00002.xml,data_prepared/indian_lp\car-ybs-MH47N4570_00002.png,MH47N4570,MH47N4570,"[218, 332, 469, 403]","[196, 323, 487, 409]",0.712099,0.858262,0.950154,1,1,1,0.0
data_prepared/indian_lp\cbd81ff4-fc2a-4cd5-bed6-0fef4c456caa___226616d1495986750-zoomcar-review-mahindra-scorpio-s4-09-pamban.jpg.xml,data_prepared/indian_lp\cbd81ff4-fc2a-4cd5-bed6-0fef4c456caa___226616d1495986750-zoomcar-review-mahindra-scorpio-s4-09-pamban.jpg.jpeg,KA51AA3469,KA51AA3463,"[807, 748, 1088, 846]","[803, 739, 1096, 845]",0.869747,0.783122,0.893774,1,0,0,0.1
data_prepared/indian_lp\cc80e5c6-2cb7-40f7-a072-3f4cb5a56c65___Dileep_Car_Innova_1.jpg.xml,data_prepared/indian_lp\cc80e5c6-2cb7-40f7-a072-3f4cb5a56c65___Dileep_Car_Innova_1.jpg.jpeg,KL07BF2007,KL07BF2007,"[424, 762, 896, 937]","[446, 734, 876, 977]",0.672836,0.684232,0.83859,1,1,1,0.0
data_prepared/indian_lp\cd506968-8676-4df3-9150-d1c2e618f4c2___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-note-india-testing_827x510_81508219864.xml,data_prepared/indian_lp\cd506968-8676-4df3-9150-d1c2e618f4c2___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-note-india-testing_827x510_81508219864.jpg,TN21TC31,TN21TC31,"[345, 269, 578, 328]","[323, 260, 599, 334]",0.673081,0.861384,0.956019,1,1,1,0.0
data_prepared/indian_lp\cf011553-f802-4b11-99ec-6e03d731b646___new_2014-VW-Polo-facelift-spied-India-rear.jpg.xml,data_prepared/indian_lp\cf011553-f802-4b11-99ec-6e03d731b646___new_2014-VW-Polo-facelift-spied-India-rear.jpg.jpeg,MH14TCF460,,"[197, 320, 375, 357]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\cf011553-f802-4b11-99ec-6e03d731b646___new_2014-VW-Polo-facelift-spied-India-rear.jpg.xml,data_prepared/indian_lp\cf011553-f802-4b11-99ec-6e03d731b646___new_2014-VW-Polo-facelift-spied-India-rear.jpg.jpeg,,MH14TCF460,,"[167, 303, 399, 365]",0.0,0.804932,0.970715,0,0,0,
data_prepared/indian_lp\d1115e64-987f-4a72-b9bb-853f67ca37b6___new_2014-Volkswagen-Polo-Review.jpg.xml,data_prepared/indian_lp\d1115e64-987f-4a72-b9bb-853f67ca37b6___new_2014-Volkswagen-Polo-Review.jpg.jpeg,MH14EH7958,MH14EH7958,"[159, 259, 329, 297]","[138, 250, 349, 306]",0.546716,0.863187,0.963137,1,1,1,0.0
data_prepared/indian_lp\d16041c1-831d-4cc9-8869-68be8b6e12d7___slider-new-2.jpg.xml,data_prepared/indian_lp\d16041c1-831d-4cc9-8869-68be8b6e12d7___slider-new-2.jpg.jpeg,KL12G7531,KL12G7531,"[809, 240, 1031, 301]","[785, 232, 1054, 309]",0.653792,0.864057,0.966103,1,1,1,0.0
data_prepared/indian_lp\d3d2cbaa-f24a-4cb7-a236-53fa514816b4___new_2017-Skoda-Rapid-Diesel-DSG-Review-6.jpg.xml,data_prepared/indian_lp\d3d2cbaa-f24a-4cb7-a236-53fa514816b4___new_2017-Skoda-Rapid-Diesel-DSG-Review-6.jpg.jpeg,MH20EE045,MH20EE045,"[244, 114, 378, 149]","[229, 109, 395, 155]",0.614196,0.86137,0.969456,1,1,1,0.0
data_prepared/indian_lp\d4bec046-caac-4e59-bd05-44de2232d83b___2017-Skoda-Octavia-Front.jpg.xml,data_prepared/indian_lp\d4bec046-caac-4e59-bd05-44de2232d83b___2017-Skoda-Octavia-Front.jpg.jpeg,MH20EE7601,MH20EE7601,"[215, 148, 345, 192]","[200, 145, 360, 198]",0.674528,0.866105,0.961411,1,1,1,0.0
data_prepared/indian_lp\d5ddd1e6-56ca-4991-994e-cb78fe836a47___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2013-Nissan-Terrano-Review.xml,data_prepared/indian_lp\d5ddd1e6-56ca-4991-994e-cb78fe836a47___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2013-Nissan-Terrano-Review.jpg,RJ27TC0530,RJ27TC0530,"[451, 343, 592, 391]","[439, 340, 604, 394]",0.759596,0.837663,0.964011,1,1,1,0.0
data_prepared/indian_lp\d779f6f0-5731-48ed-bd43-836a3f7f2013___product-500x5000.xml,data_prepared/indian_lp\d779f6f0-5731-48ed-bd43-836a3f7f2013___product-500x5000.jpeg,KL01CA2555,KL01CA2555,"[230, 121, 418, 179]","[210, 118, 438, 184]",0.724615,0.865125,0.964191,1,1,1,0.0
data_prepared/indian_lp\d88b7b9c-a4f4-4af6-af3d-b3017e114e0d___146292-maruti-suzuki-wagon-r-stingray-vxi-ownership-review-dsc_01691.jpg.xml,data_prepared/indian_lp\d88b7b9c-a4f4-4af6-af3d-b3017e114e0d___146292-maruti-suzuki-wagon-r-stingray-vxi-ownership-review-dsc_01691.jpg.jpeg,ASM1634,ASM1634,"[169, 210, 416, 267]","[140, 199, 441, 276]",0.607456,0.880472,0.887246,1,1,1,0.0
data_prepared/indian_lp\d9023f53-f90d-4b98-bd52-30796777ddcf___Maruti-Suzuki-Baleno-hatchback-56545.jpg.xml,data_prepared/indian_lp\d9023f53-f90d-4b98-bd52-30796777ddcf___Maruti-Suzuki-Baleno-hatchback-56545.jpg.jpeg,HR26TC5656,HR26TC5556,"[224, 156, 307, 182]","[217, 154, 314, 188]",0.654336,0.840361,0.828621,1,0,0,0.1
data_prepared/indian_lp\db4f467d-2d9e-4567-ab68-fce4a8689562___maxresdefault7.jpg.xml,data_prepared/indian_lp\db4f467d-2d9e-4567-ab68-fce4a8689562___maxresdefault7.jpg.jpeg,HR26BU0375,HR26BU0375,"[1023, 605, 1263, 678]","[999, 597, 1290, 692]",0.633749,0.815086,0.957762,1,1,1,0.0
data_prepared/indian_lp\dc8bb609-7086-431b-9c8b-9520975dabd2___822716205_6_1080x720_maruti-suzuki-ciaz-make-year-2014-petrol-.jpg.xml,data_prepared/indian_lp\dc8bb609-7086-431b-9c8b-9520975dabd2___822716205_6_1080x720_maruti-suzuki-ciaz-make-year-2014-petrol-.jpg.jpeg,KL07CB8599,KL07CB8599,"[214, 134, 331, 167]","[198, 134, 344, 172]",0.695926,0.848884,0.966953,1,1,1,0.0
data_prepared/indian_lp\dd58e02d-51a5-4bfd-87af-ff51c576086e___2014-mahindra-scorpio-suv-10.jpg.xml,data_prepared/indian_lp\dd58e02d-51a5-4bfd-87af-ff51c576086e___2014-mahindra-scorpio-suv-10.jpg.jpeg,MH46Z8892,MH46Z8892,"[645, 456, 840, 548]","[620, 450, 862, 565]",0.644628,0.841431,0.959926,1,1,1,0.0
data_prepared/indian_lp\df2f7a76-d701-468f-b54a-c5d63d13b349___CM-Akhilesh-Number-Plate.jpg.xml,data_prepared/indian_lp\df2f7a76-d701-468f-b54a-c5d63d13b349___CM-Akhilesh-Number-Plate.jpg.jpeg,UP65CM21149,UP65CM2114,"[308, 196, 567, 272]","[306, 187, 589, 280]",0.747901,0.861836,0.896293,1,0,0,0.090909
data_prepared/indian_lp\dfafd4ef-5592-41d9-9cbb-fa6a4e03831e___IMG_9082.jpg.xml,data_prepared/indian_lp\dfafd4ef-5592-41d9-9cbb-fa6a4e03831e___IMG_9082.jpg.jpeg,UP80CR00,UP80CR00,"[202, 88, 609, 183]","[172, 68, 610, 198]",0.679048,0.840648,0.916662,1,1,1,0.0
data_prepared/indian_lp\dfebb432-82cd-4154-b919-0d8be2c0d85a___5e4697c6f639f3f341b2feb170d72795af3fc998.jpg.xml,data_prepared/indian_lp\dfebb432-82cd-4154-b919-0d8be2c0d85a___5e4697c6f639f3f341b2feb170d72795af3fc998.jpg.jpeg,KL25B2001,KL25B2001,"[142, 197, 320, 249]","[124, 192, 339, 255]",0.683352,0.863137,0.959791,1,1,1,0.0
data_prepared/indian_lp\dfedf2ad-6596-48d4-a7f6-171e55c8f637___1160575d1383218860-high-security-registration-plates-hsrp-india-wp_20131030_16_01_22_pro.jpg.xml,data_prepared/indian_lp\dfedf2ad-6596-48d4-a7f6-171e55c8f637___1160575d1383218860-high-security-registration-plates-hsrp-india-wp_20131030_16_01_22_pro.jpg.jpeg,GJ051D9443,GJ051D9443,"[682, 378, 935, 581]","[639, 357, 984, 606]",0.597858,0.872777,0.93722,1,1,1,0.0
data_prepared/indian_lp\e1d7921f-5e58-46c7-b4f9-9fd4585508f1___IMG_9072.jpg.xml,data_prepared/indian_lp\e1d7921f-5e58-46c7-b4f9-9fd4585508f1___IMG_9072.jpg.jpeg,GJ1KF1111,GJ1KF1111,"[444, 262, 640, 346]","[428, 259, 640, 348]",0.872589,0.83436,0.789914,1,1,1,0.0
data_prepared/indian_lp\e204c50d-b861-4f68-827f-575351d150b4___Maruti-Baleno-RS-4.jpg.xml,data_prepared/indian_lp\e204c50d-b861-4f68-827f-575351d150b4___Maruti-Baleno-RS-4.jpg.jpeg,HR26DA2330,HR26DA2330,"[24, 208, 143, 247]","[10, 199, 159, 256]",0.54645,0.86581,0.966965,1,1,1,0.0
data_prepared/indian_lp\e29b6eea-504a-4da2-8503-5bd3443f3bd8___maruti-suzuki-wagon-r-front-left-rim.jpg.xml,data_prepared/indian_lp\e29b6eea-504a-4da2-8503-5bd3443f3bd8___maruti-suzuki-wagon-r-front-left-rim.jpg.jpeg,KA04ME9869,KA04ME9869,"[119, 104, 185, 131]","[112, 99, 190, 135]",0.634615,0.871937,0.944554,1,1,1,0.0
data_prepared/indian_lp\e354039f-d73c-4f12-9df5-f0129345fa79___scorpio.JPG.xml,data_prepared/indian_lp\e354039f-d73c-4f12-9df5-f0129345fa79___scorpio.JPG.jpeg,KA01D1330,KA01D1330,"[152, 194, 252, 218]","[143, 189, 262, 223]",0.593178,0.847767,0.959463,1,1,1,0.0
data_prepared/indian_lp\e354039f-d73c-4f12-9df5-f0129345fa79___scorpio.JPG.xml,data_prepared/indian_lp\e354039f-d73c-4f12-9df5-f0129345fa79___scorpio.JPG.jpeg,,MH44DD6453,,"[9, 236, 42, 258]",0.0,0.614777,0.567282,0,0,0,
data_prepared/indian_lp\e4907f73-1fbc-412c-a766-9c81bb31449c___2016-Chevrolet-TrailBlazer-India-Test-Drive-Review-e1442832290349.jpg.xml,data_prepared/indian_lp\e4907f73-1fbc-412c-a766-9c81bb31449c___2016-Chevrolet-TrailBlazer-India-Test-Drive-Review-e1442832290349.jpg.jpeg,GJ17TC214,GJ17TC214,"[62, 299, 175, 334]","[47, 291, 187, 343]",0.543269,0.831746,0.908369,1,1,1,0.0
data_prepared/indian_lp\e53076d3-c3b7-47b8-8c63-30a08b8ad983___40213__Maruti_Suzuki_Swift--016.JPG.xml,data_prepared/indian_lp\e53076d3-c3b7-47b8-8c63-30a08b8ad983___40213__Maruti_Suzuki_Swift--016.JPG.jpeg,HR26DK6475,HR26DK6475,"[160, 260, 331, 300]","[141, 251, 350, 308]",0.574163,0.872611,0.975796,1,1,1,0.0
data_prepared/indian_lp\e54fb93b-020f-4c55-b4db-86e17ba9b9e0___2014-VW-Polo-facelift-rear-spotted-testing-in-Pune-India.jpg.xml,data_prepared/indian_lp\e54fb93b-020f-4c55-b4db-86e17ba9b9e0___2014-VW-Polo-facelift-rear-spotted-testing-in-Pune-India.jpg.jpeg,MH14TCP237,,"[135, 206, 195, 224]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\e54fb93b-020f-4c55-b4db-86e17ba9b9e0___2014-VW-Polo-facelift-rear-spotted-testing-in-Pune-India.jpg.xml,data_prepared/indian_lp\e54fb93b-020f-4c55-b4db-86e17ba9b9e0___2014-VW-Polo-facelift-rear-spotted-testing-in-Pune-India.jpg.jpeg,,MH14TCP237,,"[126, 201, 207, 233]",0.0,0.800342,0.656979,0,0,0,
data_prepared/indian_lp\e663fa35-ce3c-401d-8451-30edd236b3e4___maxresdefault2.jpg.xml,data_prepared/indian_lp\e663fa35-ce3c-401d-8451-30edd236b3e4___maxresdefault2.jpg.jpeg,KL49H5270,KL47F527,"[374, 266, 753, 442]","[348, 243, 794, 472]",0.653103,0.904554,0.639357,1,0,0,0.333333
data_prepared/indian_lp\e706cec0-783a-42bc-b934-64788481cd92___4-Innova-After-2.jpg.xml,data_prepared/indian_lp\e706cec0-783a-42bc-b934-64788481cd92___4-Innova-After-2.jpg.jpeg,MH04DW8351,MH04DW8351,"[175, 177, 323, 212]","[160, 168, 338, 220]",0.559637,0.871653,0.95594,1,1,1,0.0
data_prepared/indian_lp\e719f39b-e8dd-4fe0-9a41-71123932a486___226676869_4_1000x700_maruti-suzuki-wagon-r-duo-petrol-120000-kms-2007-year-cars_rev001.jpg.xml,data_prepared/indian_lp\e719f39b-e8dd-4fe0-9a41-71123932a486___226676869_4_1000x700_maruti-suzuki-wagon-r-duo-petrol-120000-kms-2007-year-cars_rev001.jpg.jpeg,KL07BF5000,KL07BF5000,"[134, 215, 277, 253]","[118, 210, 294, 259]",0.630102,0.850115,0.951118,1,1,1,0.0
data_prepared/indian_lp\e750b959-1b5a-41bf-bf64-d8099089e909___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-Duster-launch-dare-pics-price-interiors-images-1.xml,data_prepared/indian_lp\e750b959-1b5a-41bf-bf64-d8099089e909___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-Duster-launch-dare-pics-price-interiors-images-1.jpg,TN19TC91,TN19TC91,"[301, 354, 563, 433]","[271, 343, 591, 444]",0.640408,0.83985,0.883576,1,1,1,0.0
data_prepared/indian_lp\e77e5db3-2bc6-4223-a258-2334256be65e___new_205356-maruti-swift-torque-blue-vdi-ddis-glistening-rockstar-enters-home-img_7531.jpg.xml,data_prepared/indian_lp\e77e5db3-2bc6-4223-a258-2334256be65e___new_205356-maruti-swift-torque-blue-vdi-ddis-glistening-rockstar-enters-home-img_7531.jpg.jpeg,TN38BW1139,TN38BW1139,"[115, 133, 376, 199]","[96, 124, 397, 207]",0.689509,0.852934,0.958054,1,1,1,0.0
data_prepared/indian_lp\e7a86597-7251-4e9b-9469-cd873fe6736f___Honda-Jazz-Number-Plates-Designs.jpg.xml,data_prepared/indian_lp\e7a86597-7251-4e9b-9469-cd873fe6736f___Honda-Jazz-Number-Plates-Designs.jpg.jpeg,TN42R2697,TN42R2697,"[180, 127, 432, 252]","[178, 122, 385, 261]",0.739581,0.82661,0.878727,1,1,1,0.0
data_prepared/indian_lp\e82fc408-a209-4221-9f6d-742b4b9d4c70___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848803268_2_1080x720_nissan-terrano-xl-d-plus-2014-diesel-upload-photos.xml,data_prepared/indian_lp\e82fc408-a209-4221-9f6d-742b4b9d4c70___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848803268_2_1080x720_nissan-terrano-xl-d-plus-2014-diesel-upload-photos.jpg,UP32FH2653,UP32FH2653,"[309, 303, 442, 356]","[295, 300, 457, 363]",0.690672,0.820105,0.966278,1,1,1,0.0
data_prepared/indian_lp\ec4bde57-11dd-4d59-96ae-b5d3b28afda5___Maruti-Suzuki-Celerio-Back-Number-Plates-Design.jpg.xml,data_prepared/indian_lp\ec4bde57-11dd-4d59-96ae-b5d3b28afda5___Maruti-Suzuki-Celerio-Back-Number-Plates-Design.jpg.jpeg,KL10AW2814,KL10AW2814,"[110, 190, 418, 261]","[78, 175, 448, 274]",0.596997,0.882168,0.962964,1,1,1,0.0
data_prepared/indian_lp\ed6ee171-691a-4563-a79d-4f47d8ce9f85___Maruti-Suzuki-SCross-Exterior-80675.jpg.xml,data_prepared/indian_lp\ed6ee171-691a-4563-a79d-4f47d8ce9f85___Maruti-Suzuki-SCross-Exterior-80675.jpg.jpeg,HPSX4000,HPSX4000,"[124, 270, 400, 331]","[94, 256, 428, 337]",0.622311,0.881231,0.955888,1,1,1,0.0
data_prepared/indian_lp\ed9cd3b2-76a2-4cc8-9e4e-76d50ad1ff68___maruti-suzuki-wagon-r-hood-open-view.jpg.xml,data_prepared/indian_lp\ed9cd3b2-76a2-4cc8-9e4e-76d50ad1ff68___maruti-suzuki-wagon-r-hood-open-view.jpg.jpeg,KA51MJ2143,KA51MJ2143,"[122, 265, 226, 290]","[110, 259, 243, 297]",0.514444,0.809372,0.896843,1,1,1,0.0
data_prepared/indian_lp\ef2dc97f-bc6d-49a3-9ddb-03f54f3a20e7___Skoda-Rapid-new-Exterior-84398.jpg.xml,data_prepared/indian_lp\ef2dc97f-bc6d-49a3-9ddb-03f54f3a20e7___Skoda-Rapid-new-Exterior-84398.jpg.jpeg,MH20EE0943,MH20EE0943,"[211, 278, 339, 309]","[198, 272, 352, 315]",0.599215,0.849425,0.960822,1,1,1,0.0
data_prepared/indian_lp\f16274c4-0d3d-4c85-9dcc-5ac71734b281___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-1ofla74.jpg.xml,data_prepared/indian_lp\f16274c4-0d3d-4c85-9dcc-5ac71734b281___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-1ofla74.jpg.jpeg,KL7BZ99,KL7BZ99,"[176, 214, 564, 322]","[138, 203, 599, 333]",0.699216,0.869708,0.967675,1,1,1,0.0
data_prepared/indian_lp\f20708c6-14cd-46ff-b8f1-6faef5fd8d2d___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-20346.xml,data_prepared/indian_lp\f20708c6-14cd-46ff-b8f1-6faef5fd8d2d___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-20346.jpg,RJ27TC0530,RJ27TC0530,"[153, 230, 412, 296]","[128, 222, 434, 306]",0.665033,0.873264,0.962061,1,1,1,0.0
data_prepared/indian_lp\f265077a-611f-4a18-abe5-46518b1756e6___1232700-take-look-number-plate-uploadfromtaptalk1398055489406.jpg.xml,data_prepared/indian_lp\f265077a-611f-4a18-abe5-46518b1756e6___1232700-take-look-number-plate-uploadfromtaptalk1398055489406.jpg.jpeg,PY01BL1155,PY01BL1155,"[357, 375, 495, 432]","[346, 373, 509, 443]",0.689395,0.826901,0.922979,1,1,1,0.0
data_prepared/indian_lp\f59d42f8-dc55-4b60-bb91-c2db3644f2ff___841309873_1_1080x720_mahindra-scorpio-vlx-airbags-bs-iii-2012-diesel-.jpg.xml,data_prepared/indian_lp\f59d42f8-dc55-4b60-bb91-c2db3644f2ff___841309873_1_1080x720_mahindra-scorpio-vlx-airbags-bs-iii-2012-diesel-.jpg.jpeg,TN58AM1,TN58AM1,"[387, 395, 592, 442]","[383, 394, 601, 442]",0.920776,0.808553,0.97448,1,1,1,0.0
data_prepared/indian_lp\f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e - Copy.xml,data_prepared/indian_lp\f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e - Copy.jpg,TN21AU7234,,"[104, 185, 155, 197]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e - Copy.xml,data_prepared/indian_lp\f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e - Copy.jpg,,TN21AU7234,,"[99, 181, 161, 202]",0.0,0.809725,0.972817,0,0,0,
data_prepared/indian_lp\f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e.xml,data_prepared/indian_lp\f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e.jpg,BLUR,,"[113, 205, 135, 220]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e.xml,data_prepared/indian_lp\f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e.jpg,,BL1R,,"[107, 201, 140, 223]",0.0,0.680507,0.568458,0,0,0,
